tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
2FG5oQXJdQC5taNJxTvFKb,BADMAN BOUNCE (feat. Reeplay and Duncan Mighty),https://open.spotify.com/track/2FG5oQXJdQC5taNJxTvFKb,2023-12-01,226019,True,49,183,59oUX928TvSEtKvCPREKVW,EZIOKWU (UNCUT),album,3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,"['afro drill', 'afrobeats', 'nigerian pop']",68,0.502,8.12e-06,0.34,0.569,-7.521,2024-08-25,
6UTXf9k0H3JDus2ZZDwGpC,Favourite Girl,https://open.spotify.com/track/6UTXf9k0H3JDus2ZZDwGpC,2024-05-02,156000,True,72,185,1sbGuc7mOIgMFQoNFJHaRh,Favourite Girl,single,4QSTyDpxsKmv3UfavVUImR,Darkoo,"['afrobeats', 'afroswing', 'london rap', 'nigerian pop', 'uk hip hop']",63,0.733,0.0,0.16,0.875,-4.663,2024-08-25,"['Hand on my heart, if I be honest (Girl)', 'She lose control when she feel horny (Girl)', 'The patrona got me down (Yeah)', 'You like this high life ting, my love', 'I love being your love', ""I'm tryna show you off, you off"", 'Co-Co-Comforter', 'She really that A-list girl', 'She really my favourite girl', ""I'm loving the way you twirl, you twirl"", 'In the Maybach', 'She really that A-list girl', 'She really my favourite girl', ""I'm loving the way you twirl, you twirl"", ""Pressure burnin' on me"", 'Would you come do it slowly?', 'Girl, dutty whine, would you bend it for me?', 'Take a picture in your short sleevе', 'I got a feeling one of these days', ""You'll bе the reason I stay"", 'Way you whine, girl, you make me insane', 'Ooh, oh, ah-ah', 'Crazy (Yes gyal), crazy, crazy (You got me going crazy for you baby)', 'You amazing (Ten-over-ten, baby), gyal, you amazing, ayy, yeah-yeah (Face crazy, nyash crazy, give it to me)', 'Gyal yah, [?] collector wan buy', 'They say your love go fit to make a man fight', 'Make all the gyal hold up (Uh), who badder than?', 'Bring am out, my girl fine like a [?]', 'I like the way she boogie down', 'Give me booty bounce, make I elevate your finance', 'Keep putting on pressure', 'Giving that girl lecture', 'Sharp like saber', 'My girl so fine, mm-mm-mm-mm-mm', 'Give me dutty whine, mm-mm-mm-mm-mm', 'I like the way you twirl, mm-mm-mm-mm-mm', 'You twirl (Ayy, ayy) in the Maybach', 'She really that A-list girl (A-list girl)', 'She really my favourite girl (Favorite girl)', ""I'm loving the way you twirl (You twirl), you twirl (Yeah, yeah)"", ""Pressure burnin' on me (Uh-huh)"", 'Would you come do it slowly?', 'Girl, dutty whine, would you bend it for me? (Uh-huh)', 'Take a picture in your short sleeve', 'I got a feeling one of these days', ""You'll be the reason I stay"", 'Way you whine, girl, you make me insane', 'Ooh, oh, ah-ah', ""Girl, you're pretty, my girl"", 'Turn up the night, turn up the dance floor', 'As she ride the motorcycle', 'You know you got to keep, it might drop', 'Ooh, I go do anything wey concern my chargie', 'I go do anything wey concern my shawty', 'Take me there, I wanna go there', 'Take me there, I wanna go there', 'The way you jeje, make them no take you from me', 'Co-Co-Comforter', 'She really that A-list girl', 'She really my favourite girl', ""I'm loving the way you twirl, you twirl"", 'In the Maybach', 'She really that A-list girl (A-list girl)', 'She really my favourite girl (Favorite girl)', ""I'm loving the way you twirl (You twirl), you twirl (Yeah, yeah)""]"
2LP8KwtvzUx1onvXKQCoKR,WOTOWOTO SEASONING (feat. Black Sherif),https://open.spotify.com/track/2LP8KwtvzUx1onvXKQCoKR,2023-12-01,171089,True,67,183,59oUX928TvSEtKvCPREKVW,EZIOKWU (UNCUT),album,3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,"['afro drill', 'afrobeats', 'nigerian pop']",68,0.584,0.00566,0.343,0.283,-8.829,2024-08-25,"['(Craze)', '(Gothic issues) Drive-by, ujo', 'Black sheep for life, black sheep forever', ""Izgaaju 'til we kpeme, Antiworld gangsters (Ujo)"", 'GE records, you get me? ODUMODUBLVCK (NATIVE)', 'This be my victim', 'Whip one, whip two, whip through', 'Kala na the in thing (Wetin you go do?)', 'I go sing along', 'With the men for the win-win (Chinke, God)', 'Drive-by, ujo (Ujo), sching him', 'Wotowoto seasoning (Ujo, prra)', 'Oya oh', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Oya oh (Ooh)', 'Oya, oya, oya oh (Oya, oya, oya oh, Aba boys)', 'Oya oh (Prra)', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Oya oh (Oya oh)', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Yeah (Woah)', 'I dey find one kele wey go give me heavy dose (Eh)', 'Play me tiki-taka, we run the monkey post (Ayy)', 'Doggy pose, I give her yakata (She collect)', 'Pakuromo give am abara', 'For yansh, wallahi, you do the stanky legg (Poo)', 'I shoot, e die, e turn to cadaver (Ayy)', 'The skeng, e tight, the Hammer wey I palm', 'I drink, I high (Who you be?)', 'Omo, na me be the guy, but', 'This be my victim (Abobi, what is up?)', 'Whip one, whip two, whip through', 'Kala na the in thing (Wetin you go do?)', 'I go sing along', 'With the men for the win-win (Chinke, God)', 'Drive-by, ujo (Ujo), sching him', 'Wotowoto seasoning (Ujo, prra)', 'Oya oh', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Oya oh (Oya oh)', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Oya oh (Oya oh)', 'Oya, oya, oya oh (Oya, oya, oya oh)', 'Oya oh (Oya oh)', 'Oya, oya, oya oh (Oya, oya, oya oh)', '(Woah)', 'Oya, oya, oya oh (Oya oh)', 'Black sheep for life, black sheep forever', ""Izgaaju 'til we kpeme, Antiworld gangsters"", 'GE records, you get me? ODUMODUBLVCK', 'Fire in my condo, Django (NATIVE)', 'Ayy-ayy-ayy, yeah', 'There is fire in her']"
0oBDJWGnTJs9C0Ax90tMj0,Militerian (feat. Naira Marley),https://open.spotify.com/track/0oBDJWGnTJs9C0Ax90tMj0,2023-07-14,193600,True,57,184,766bxryPZBL0hjz0KM6VUD,Beautiful And Brutal Yard,album,2a0uxJgbvvIRI4GX8pYfcr,J Hus,"['afroswing', 'grime', 'uk hip hop']",65,0.944,0.0108,0.263,0.619,-5.35,2024-08-25,"['[Naira Marley]', 'Uh-uh', 'Marlians, Militerians', ""Let's go"", '[Naira Marley]', 'See that ass in that wrapper (Mm-hm)', ""Se' na yours? Abi you buy am? (Ugh)"", 'Gbegbe (Mm-hm), bring am (Eh-eh)', 'If I jam you, you go tiyah (Mm-hm)', 'Okay, gyal, but you turn me on (Turn me on)', ""My kev is big, it's not little (Little)"", 'Gbo gbo (Ah-ha), Gba gba (Mm-hm)', 'Say she wan jump in my vehicle (Vehicle)', '[J Hus]', 'They know we a African badman', 'Anywhere we go, we gotta stand strong', 'When they ask me where I come from', 'I tell \'em straight, ""I\'m a African""', 'The gyal love me to the maximum', 'They need me like a oxygen', 'Nigerian, Gambian, Militerian, Marlian', ""We gon rise, we gon' never ever fall again"", ""Tonight I feel like I'm born again"", ""I'm prepared to go war again"", 'I was mad but the gyal made me calm again (Oya)', 'Naira Marley and Uju Militer make the gyaldem horny', 'She knew me before she saw me', ""I didn't have to tell my story"", '[Naira Marley]', 'See that ass in that wrapper (Mm-hm)', ""Se' na yours? Abi you buy am? (Ugh)"", 'Gbegbe (Mm-hm), bring am (Eh-eh)', 'If I jam you, you go tiyah (Mm-hm)', 'Okay, gyal, but you turn me on (Turn me on)', ""My kev is big, it's not little (Little)"", 'Gbo gbo (Ah-ha), Gba gba (Mm-hm)', 'Say she wan jump in my vehicle (Vehicle)', '[J Hus]', ""Me and that gyal got connection', the WiFi connection"", ""If she come by my direction, I'm gonna steal that gyal, interception"", 'Sexy in real life, no deception', ""You can try but you won't get reception"", 'Only a African badman can get some', 'Feel as she fell in love with an ex-con', 'I met her in Naija', ""I didn't have to spend no naira"", 'African bunda but eyes like China', ""Trust me, they don't come any nicer"", ""Bunda don't come any rounder"", ""I took her to my house, she's a Hausa"", 'Pounded yam, the way I pound her', 'I never left her how I found her', '[Naira Marley]', 'See that ass in that wrapper (Mm-hm)', ""Se' na yours? Abi you buy am? (Ugh)"", 'Gbegbe (Mm-hm), bring am (Eh-eh)', 'If I jam you, you go tiyah (Mm-hm)', 'Okay, gyal, but you turn me on (Turn me on)', ""My kev is big, it's not little (Little)"", 'Gbo gbo (Ah-ha), Gba gba (Mm-hm)', 'Say she wan jump in my vehicle (Vehicle)', '[Naira Marley]', 'I get the work from the road, ah', 'I put it back on the road, ah', 'This story here is untold', ""Gettin' money's all I know, ah"", 'I got a girl, half Nigerian, a Gambian', 'She hold mi down and she loyal', 'She pray for me and I love her', 'Africana, her body good, Hallelujah', '[Naira Marley]', 'See that ass in that wrapper (Mm-hm)', ""Se' na yours? Abi you buy am? (Ugh)"", 'Gbegbe (Mm-hm), bring am (Eh-eh)', 'If I jam you, you go tiyah (Mm-hm)', 'Okay, gyal, but you turn me on (Turn me on)', ""My kev is big, it's not little (Little)"", 'Gbo gbo (Ah-ha), Gba gba (Mm-hm)', 'Say she wan jump in my vehicle (Vehicle)']"
2mwNqgMNrguu5Xlns3kqeg,Ebelebe (feat. Wizkid),https://open.spotify.com/track/2mwNqgMNrguu5Xlns3kqeg,2023-05-17,209970,False,54,185,1pSC9nqMSfJgh6WVZYkTqJ,Legend Or No Legend,album,1fYVmAFB7sC7eDoF3mJXla,Wande Coal,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",61,0.762,0.0,0.176,0.453,-4.532,2024-08-25,"['Ebelebe', 'Na your side baby girl I wan dey', 'All of the things wey you do I wan craze', 'Na me and you everything I wan dey', 'Heavy duty', 'Make a nigga wan pay', 'If na craze baby girl I wan craze', 'If na dey baby girl I wan dey', 'By your side baby girl I wan dey', 'Oya jo jo jo', ""Girl you fine I can't take"", 'Everyday everyday every second say na party', 'We go dey', 'We go play', 'You go se', 'Omo tena', 'And you know and you know say', 'No one like me', 'We go tey tey tey tey', 'I go dey you go dey', 'Omo tena', 'When you tell me', 'I be Gatsby', 'I no dey run for the play', 'We go dey', 'I go show you how we dey', 'Make you show me how you nasty', 'Bison', 'Fighting', ""I'm a street fighter like Tyson"", ""And I don't care what I like seeing"", 'Me I Like dark and the light skin', 'Girl dem sugar like wiz yeah yeah', 'All dem girls that like trips yeah yeah', 'Most of my girls they like trees yeah yeah', 'All of dem girls are like me yeah yeah', 'Give me', 'To me', 'Tu mi Tu mi', 'Gbe mi gbe mi', 'Kill me', 'Kuku kill me', 'Body on me', 'Put it on me', 'Really', 'Really really', 'Bad bunny', 'Ba mi nibi', 'Nibi', 'Fun mi nibi', 'Omo lo dun to yi', 'Ebelebe', 'Na your side baby girl I wan dey', 'All of the things wey you do I wan craze', 'Na me and you everything I wan dey', 'Heavy duty', 'Make a nigga wan pay', 'If na craze baby girl I wan craze', 'If na dey baby girl I wan dey', 'By your side baby girl I wan dey', 'She want to love me by force', 'She say that WC wanna be yours', 'Na so she start to give me kisses and hugs', 'She say she no go ever leave me because', 'Cause', 'Yeah she love me of course', 'And she know say WC na the source', 'She want heaven and earth and more', ""So I'm shooting it up to the stars"", 'Give me', 'To me', 'Tu mi Tu mi', 'Gbe mi gbe mi', 'Kill me', 'Kuku kill me', 'Body on me', 'Put it on me', 'Really', 'Really really', 'Bad bunny', 'Ba mi nibi', 'Nibi', 'Fun mi nibi', 'Omo lo dun to yi', 'Ebelebe', 'Na your side baby girl I wan dey', 'All of the things wey you do I wan craze', 'Na me and you everything I wan dey', 'Heavy duty', 'Make a nigga wan pay', 'If na craze baby girl I wan craze', 'If na dey baby girl I wan dey', 'By your side baby girl I wan dey']"
664mVcYRMDsVnOg95R71Ti,Moving,https://open.spotify.com/track/664mVcYRMDsVnOg95R71Ti,2024-08-23,140367,False,60,49,3sS2beAsBBlz5ZSbhOuGeV,Moving,single,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,['afrobeats'],75,0.751,0.227,0.0582,0.349,-6.122,2024-08-25,"['Moving, moving', ""I've been moving, moving"", ""I've been moving, moving"", 'Moving, moving', ""I've been moving, moving, moving"", 'This is thicker than metals, these conversations', 'These things money cannot buy', 'This should be enough for you', 'My darling, I believe in real life', 'Time is to have fun', ""Let's take this time to get high, leave confirmations"", ""'Cause I've been moving"", 'Moving, moving', ""I've been moving, moving"", ""I've been moving, moving"", 'Moving, moving', ""I've been moving, moving, moving"", 'Ambulance or I hear sirens (Oh, no)', 'I will run if I hear silence (Ooh-ooh-ooh)', ""Likkle, likkle drama, I'm being honest"", ""Just a littlе drama, I'm being honest"", 'You can tell that I ran out of timе', 'You can tell that I ran out of time', 'Unavailable a lotta times', 'Unavailable a lotta times', 'You can tell that I ran out of time', 'You can tell that I ran out of time', 'Unavailable a lotta times', 'Unavailable a lotta times', ""I've been moving"", 'Moving, moving', ""I've been moving, moving"", ""I've been moving, moving"", 'Moving, moving', ""I've been moving, moving, moving"", 'This is thicker than metals, these conversations', 'These things money cannot buy', 'This should be enough for you', 'My darling, I believe in real life', 'Time is to have fun', ""Let's take this time to get high, leave confirmations"", 'Moving, moving', ""I've been moving, moving"", ""I've been—""]"
4s2lircadR1O7vCZjMMJCf,Wine Slow,https://open.spotify.com/track/4s2lircadR1O7vCZjMMJCf,2013-10-25,153884,False,51,167,3JTKViXTh0G5SHJMVpuDWW,"Sex, Love & Reggae",album,2JX4h8xm0hNxCB0aNBWzyi,Gyptian,"['conscious hip hop', 'dancehall', 'reggae fusion']",58,0.608,0.0,0.349,0.47,-8.185,2024-08-25,"['yo she wine pon one hand', 'a who you', 'tell me a who you', 'baby how u look so cool', 'a who you', 'tell me a who you girl', 'a who you', 'wooooiii laaadd ah bwoii', '[Hook]', 'I want u to wine slow for me', 'tic toc for me', 'baby u drop it like dat', 'I want u to move slow to me', 'cautiously, baby I love it like dat', 'cause when u dress up in u two piece & short shorts', 'baby u really look good', 'I got ask u what u use on your skin', 'baby tell me how u skin so smooth', 'cause when u wine slow on me', 'you tic toc on me', 'baby I love it like dat', 'i want u move hard pon me', 'move cautiously', 'baby sometimes on the spot', '[Verse]', 'u skin real tight', 'u are my type', 'believe me, believe me', 'i got a hook onto u', 'I dont know what I would do', 'girl if u leave me', 'u hear me', '[Hook]', 'wine slow on me', 'you tic toc on me', 'baby I love it like dat', 'i want u move hard pon me', 'move cautiously', 'baby sometimes on the spot', 'want u to wine slow for me', 'tic toc for me', 'baby u drop it like dat', 'I want u to move slow to me', 'cautiously, baby I love it like dat', 'cause when u dress up in u two piece & short shorts', 'baby u really look good', 'I got ask u what u use on your skin', 'baby tell me how u skin so smooth', '[hook]', 'cause when u wine slow on me', 'you tic toc on me', 'baby I love it like dat', 'i want u move hard pon me', 'move cautiously', 'baby sometimes on the spot', 'lala lala lala lala lala']"
5KD0JO8AHXZ9MFByI6SHqA,Medicine,https://open.spotify.com/track/5KD0JO8AHXZ9MFByI6SHqA,2021-05-14,159679,False,46,185,38mdA7Tdg3GF3MFxz2IQSM,Love or the Word (EP),single,0eYIT8bKfvhhDHFH1A0rxk,Jaywillz,['nigerian pop'],38,0.606,0.00351,0.202,0.65,-4.299,2024-08-25,
442DDArcRLNRxEeF75jRVk,Shu! (feat. Chley),https://open.spotify.com/track/442DDArcRLNRxEeF75jRVk,2023-07-03,263571,False,58,184,7sjv3DhaAGAO0Iu9cDgRSn,Shu! (feat. Chley),single,3cAisWS37sGCCtRgWfvrod,Diamond Platnumz,"['azontobeats', 'bongo flava', 'tanzanian pop']",60,0.878,5.54e-06,0.0495,0.722,-4.967,2024-08-25,"['Nous Zombies !', 'Na simba la masimba Dangote', 'Eh Bathi Eh', 'Eh! Eh ! Eh ! Ah !', 'Eh ! Yah ! Yah !', 'Eh ! Ai ! Ah !', 'Kibanebane', 'Mwisho kiliwe na nyenyere', ""(C'est S2kizzy baby)"", 'Kibanebane', 'Mwisho kiliwe na myenyere', 'Sibanik iplatunium weeh', ""Kushi'inkanti khiph'inamba"", 'Lentwana u-chley,', ""Ntwana ishay in'amba"", 'Ishay in amba kuze kuse', ""Khush'I boisson tholakala"", ""Jik'ubheke le cothoza"", ""Bafun'inin ja syabanika"", ""Kph'idiamond tholak ala"", 'Sibanik iplatunium weeh', ""Kushi inkanti khiph'in amba"", ""Lentw'ana u-chley ntwana ishay'inamba"", 'Ishay in amba kuze kuse', ""Khush'I boisson tholak ala"", ""Jik'ubheke le cothoza"", ""Bafun'inin ja syabanika"", ""Kph'idiamond tholakala"", ""Engithi khiph'iDiamond"", ""Khiph'iDiamond, Khiph'iDiamond"", 'Thina sama grootman', ""Engithi khiph'I diamond,"", ""Khiph'i diamond hiph'iDiamond"", 'Aiiii nawe tholakala', ""Engithi khiph'iDiamond"", ""Khiph'iDiamond, Khiph'iDiamond"", 'Thina sama grootman', ""Engithi khiph'I diamond,"", ""Khiph'i diamond hiph'iDiamond"", 'Aiiii nawe tholakala', 'Shii tjukut jukuuuu', 'Haaa tjukut jukuuuu', 'Iih tjukut jukuuuu', 'Haaa tjukut jukuuuu', 'Tous shukuuu shuku shuku', 'Shukuuu shuku shuku', 'Shukuuu shuku shuku', 'Iihi shii t jukukukukuu', 'Nous zombies ! Nous zombies !', 'Sandakalawe ! (Amen)', 'Mwenye kupata (Amen)', 'Naye akagawe (Amen)', 'Kwa anaye itaka (Amen)', 'Sandakalawe ! (Amen)', 'Mwenye kupata (Amen)', 'Naye akagawe (Amen)', 'Kwa anaye itaka (Amen)', 'Ukiileta kwa wahuni', 'Tunaila na hatutoi mbuni', 'Kwa utamu gani ?', 'Si ntaupata hata kwa sabuni', 'Ukijitia vihela tunavichuna', 'Na hatubakizi sumni', 'Maana umeyataka si unajifanya', 'Kibosi nyangumi', 'Eboo ! Kama kanajipitisha tu hakashei namba', 'Katamea kabisa sa kana ushamba', 'Kanapita pita tu hakashei namba', 'Katamea kabisa kha kana ushamba', 'Kana hein ? Kana hu?', 'Kana ushamba', 'Kana hu? Kana hu?', 'Kana ushamba', 'Shii tjukut jukuuuu', 'Haaa tjukut jukuuuu', 'Iih tjukut jukuuuu', 'Haaa tjukut jukuuuu', 'Tous shukuuu shuku shuku', 'Shukuuu shuku shuku', 'Shukuuu shuku shuku', 'Iihi shii t jukukukukuu', 'Kibanebane', 'Mwisho kiliwe na nyenyere', 'Kibanebane', 'Mwisho kiliwe na nyenyere', 'Shukuku shuku, shukuku shuku', 'Shukuku shuku, shukuku shuku (Aaah)', 'Shukuku shuku, shukuku shuku', 'Shukuku shuku, shukuku shuku', 'Kama kanajipitisha tu hakashei namba', 'Katamea kabisa sa kana ushamba', 'Kanapita pita tu hakashei namba', 'Katamea kabisa kha kana ushamba', 'Kana hein ? Kana hu?', 'Kana ushamba', 'Kana hu? Kana hu?', 'Kana ushamba']"
3qH7uGwlgr7tmoL4ksRhPi,Jaga Jaga (with Babyboy AV),https://open.spotify.com/track/3qH7uGwlgr7tmoL4ksRhPi,2023-09-29,226000,False,59,185,0Fk776T5l13Djn3clViXxp,Jaga Jaga (with Babyboy AV),single,1E5hfn5BduN2nnoZCJmUVG,Victony,"['afrobeats', 'nigerian pop']",71,0.788,0.363,0.182,0.452,-9.207,2024-08-25,"['Hmm', 'Oh oh oh', 'Oh oh oh', 'Hmm hmm', 'Oh oh oh', 'Oh oh', 'Oh oh oh', 'Aye', 'My life is a different story', ""It's a movie written by God"", 'My heart on my sleeve so baby', ""My wrist gon' drip enough blood"", 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', ""It's a movie written by"", 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'Kuru, kuru kuru kuru', 'Kookoorookoo omo morning don reach', 'Find cash pass lady donli', 'Kuru, kuru kuru kuru', 'She know where the struggle don reach', 'She come start to do for her fans only', 'Ah hmm', 'This pain, dey my head 365 days', 'Soldier man no look side ways', 'Soldier man, no look my age oh', 'Hmm hmmm', 'Earth quake, soldier man no gree migrate', 'Mami water right and left', 'Soldier man no gree hydrate oh', 'Hmm hmm oh', 'My life is a different story', ""It's ah movie written by God"", 'My heart on my sleeve so baby', ""My wrist gon' drip enough blood"", 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', ""It's a movie written by"", 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', ""That's a story you'd pay to document"", 'Kept it running even when I lost my legs', 'No accident wey happen accidentally', 'E be destiny plotting', 'E hook me for neck like bow tie', ""That's why you see me clinging to the most high"", ""That's my father never dropped his chaplet"", ""And that's why you acting like you seen ghost, I"", 'Never buckle under pressure (never)', 'For kolawole I been Dey beg God', ""As-Salaam-Alai, now I'm bout to be an export (ehen)"", 'Them look me for my wheel chair', 'Think say I wan Dey play dress up (oh no)', 'Them been no wan gree say I be next up', 'They try shadow all my effort', 'But I go dey move until I reach God', 'Olofofo go dey escort', 'My life jagajaga', 'My life wuruwuru', 'I Ddey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life is a different story', ""It's ah movie written by God"", 'My heart on my sleeve so baby', ""My wrist gon' drip enough blood"", 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', ""It's a movie written by""]"
35YJyASvtvRfLJi6lKLZkP,Oleku (feat. Brymo),https://open.spotify.com/track/35YJyASvtvRfLJi6lKLZkP,2011-10-09,287843,True,44,185,35IQekv12aRfdoWjonmwWi,Everybody Loves Ice Prince,album,1sSt1DqqqFLkPwfrqafVyn,Ice Prince,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",51,0.619,0.0,0.116,0.806,-3.409,2024-08-25,
6GxsePQAbaPlzWefozE62n,Energy,https://open.spotify.com/track/6GxsePQAbaPlzWefozE62n,2023-12-21,181013,False,50,184,24bAAFr3dK2TMVMaCZWMJM,S2,single,3tVQdUvClmAT7URs9V3rsp,Wizkid,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",78,0.749,0.00114,0.169,0.569,-4.627,2024-08-25,"['Sometimes I dey feel down sometimes I feel amazing', 'And I steady dey my lane I spark my J up daily', 'Ikebe bad I no fit leave am, wan dey rock am dey go', ""Yeah mo gbo'mo robo meji and two lepa dey go"", 'Make you use your front, make you use your back', 'Make you show me things ou yeah yeah o', 'Yeah I go dey there for you, I dey there for you', 'Send a plane oh yeah yeah oh', 'Ikebe bad I no fit leave am, wan dey rock am dey go', ""Yeah mo f'omo robo meji and two lepa to go"", 'Sha ma jo oh', 'Ka ma jo oh', 'All night long to the song', 'All night long till morn', 'Sha ma jo oh', 'Sha ma jo oh', 'We no dey here for long', 'Make the thing last all night long', 'Sha ma jo oh', 'Ka ma jo oh', 'All night long to the song', 'All night long till morn', 'Sha ma jo oh', 'Sha ma jo oh', 'Make the thing last all night long', 'Tiktok back up the wan wey fine now', 'Iwo ni mo desire', 'You get everything wey I Ddey find now', 'Bad girl wey I no mind now', 'Energy opor the girl dey fire', 'Do me things wey I no mind now', 'When you dey want am girl I go wire', 'Omoge kilo desire', 'If I tell you something', 'Make you no tell person', 'Girl be my medicine baby please', 'If I tell you something', ""Let's love to this melody"", ""I'll be your remedy baby please"", 'Sometimes I dey feel down sometimes I feel amazing', 'And I steady dey my lane I spark my J up daily', 'Ikebe bad I no fit leave am, wan dey rock am dey go', ""Yeah mo gbo'mo robo meji and two lepa dey go"", 'Make you use your front, make you use your back', 'Make you show me things ou yeah yeah o', 'Yeah I go dey there for you, I dey there for you', 'Send a plane oh yeah yeah oh', 'Ikebe bad I no fit leave am, wan dey rock am dey go', ""Yeah mo f'omo robo meji and two lepa to go"", 'Sha ma jo oh', 'Ka ma jo oh', 'All night long to the song', 'All night long till morn', 'Sha ma jo oh', 'Sha ma jo oh', 'We no dey here for long', 'Make the thing last all night long', 'Sha ma jo oh', 'Ka ma jo oh', 'All night long to the song', 'All night long till morn', 'Sha ma jo oh', 'Sha ma jo oh', 'Make the thing last all night long']"
5HM5trJxTouv3eUVcbW8sh,Sensational (feat. Davido & Lojay),https://open.spotify.com/track/5HM5trJxTouv3eUVcbW8sh,2023-10-20,231109,True,64,183,68nJVTjmRbl5se1eYTglBA,Sensational (feat. Davido & Lojay),single,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.774,0.0,0.126,0.808,-7.077,2024-08-25,"['Wetin I do for you, girl?', 'And I know, and I know, and I know, girl', 'I act a fool for you', ""Love's like a riddle, yeah"", 'Give me the clues, solve the riddle', 'Oh, ah, oh', 'Laugh just a little, yeah', ""Life's pretty sweet, can't be bitter"", ""She tell me love her 'til the mornin', na-na-na"", ""Love her 'til the nighttime, na-na-na"", ""I don't get no body, yeah, I don't get no body, yeah"", ""If you give me body, I'ma tell nobody else"", ""Valley girl, she West Coastin' (Westside)"", 'Now she want me pull skirts, so me pull skirt', ""Valley girl, she West Coastin'"", ""You see it's obvious, it's obvious"", 'Sensational, yeah', 'Wetin I do for you, girl?', 'And I know, and I know, and I know, girl', 'I act a fool for you', ""Love's like a riddle, yeah"", 'Give me the clues, solve the riddle', 'Oh, ah, oh', 'Laugh just a little, yeah', ""Life's pretty sweet, can't be bitter"", ""This one, she's final, yeah"", 'If she want this, then she got this', ""She no be controllin', yeah"", 'When she dance it, she wind it', ""She make me wan' give her body backshots (Body)"", 'Give her body backshots (Body)', 'Give her body backshots (Body)', 'Woah-woah-woah-woah, oh', 'Bad shele wey I jam for NYC (Yeah)', ""Big kele, she carry the best I've seen (Yeah)"", 'Steady be ready in the assassin (Woah)', 'Sweeting my belly, you’re like cake icing (Woah)', 'One thing jelly, eggplant emoji', 'Soul Train when I slide it in', ""Now she watchin' me like televi"", 'Sensational (Sensational), yeah', 'Wetin I do for you, girl? (Wetin I do?)', 'And I know, and I know, and I know, girl', 'I act a fool for you', ""Love's like a riddle, yeah"", 'Give me the clues, solve the riddle', 'Oh, ah, oh', 'Laugh just a little, yeah', ""Life's pretty sweet, can't be bitter (Yeah, yeah)"", 'Gyal, I only need your house address', 'Miss you when I pull up with my [tekker] set?', 'No put di wife on the internet', ""I'm a presidential, it be Roosevelt, oh no"", 'Goody-goody', 'Gyal, your goody-goody bam-bam (Bam-bam)', 'I need you now-now', 'Put me on fire like a lantern', 'Girl, you taste so divine, yeah', 'And I wonder why you so, so, so, so', 'Sensational (Oh, yeah, so sensational), yeah', 'Wetin I do for you, girl? (Can I do for you, girl?)', 'And I know, and I know, and I know, girl (Ooh)', 'I act a fool for you', ""Love's like a riddle, yeah (Ooh)"", 'Give me the clues, solve the riddle (Give me)', 'Oh, ah, oh', 'Laugh just a little, yeah (Laugh just a little)', ""Life's pretty sweet, can't be bitter (Oh, ah-ah)"", 'Sensational, yeah (Sensational)', 'Wetin I do for you, girl? (Hey, sensational)', 'And I know, and I know, and I know, girl (Oh-woah)', 'I act a fool for you', ""Love's like a riddle, yeah"", 'Give me the clues, solve the riddle (Sensational)', 'Oh, ah, oh', 'Laugh just a little, yeah', ""Life's pretty sweet, can't be bitter (Sensational)""]"
